entity_id,name,canonical,entity_type,context,source,source_url
ENT_5005E5,Protosciaena trewavasae,protosciaena trewavasae,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_43109
ENT_A02E84,Protostrongylidae,protostrongylidae,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_31112
ENT_BA964E,Protostrongylus,protostrongylus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6265
ENT_1AA02E,Protothaca,protothaca,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_31161
ENT_521A8B,Protothaca asperrima,protothaca asperrima,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48195
ENT_2F1757,Protothaca columbiensis,protothaca columbiensis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48196
ENT_86CF33,Protothaca grata,protothaca grata,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48197
ENT_EBBA83,Protothaca pectorina,protothaca pectorina,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48198
ENT_14F7A0,Protothaca staminea,protothaca staminea,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6266
ENT_AD392B,Paphia staminea,paphia staminea,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6266
ENT_62CD8E,Protothaca tenerrima,protothaca tenerrima,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48199
ENT_07EEBE,Protothaca thaca,protothaca thaca,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6267
ENT_08C544,Prototheca,prototheca,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_16021
ENT_6BBDC6,Prototroctes maraena,prototroctes maraena,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_39361
ENT_9A14F4,Protozoa,protozoa,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6268
ENT_4EB5D5,Protozoans,protozoans,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6268
ENT_0BD4F3,Protrachypene precipua,protrachypene precipua,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_46301
ENT_2A16FC,Protura,protura,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6271
ENT_4FEEBF,Prunus serotina,prunus serotina,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6290
ENT_341CB6,black cherry,black cherry,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6290
ENT_FA17DD,rum cherry,rum cherry,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6290
ENT_3E4163,Psammechinus microtuberculatus,psammechinus microtuberculatus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_49374
ENT_C91038,Pseudocentrotus,pseudocentrotus,Disease,Isscaap group b-75,agrovoc,http://aims.fao.org/aos/agrovoc/c_6300
ENT_77A00E,Psychroteuthidae,psychroteuthidae,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48852
ENT_439579,Psychroteuthis glacialis,psychroteuthis glacialis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48853
ENT_B3D7AD,Pterothrissus belloci,pterothrissus belloci,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_39610
ENT_C46E7E,Pterotolithus lateoides,pterotolithus lateoides,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_43206
ENT_7C217D,Pterotolithus maculatus,pterotolithus maculatus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_43207
ENT_D29BBA,Pyroteuthis margaritifera,pyroteuthis margaritifera,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48822
ENT_D57812,Quercus rotundifolia,quercus rotundifolia,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32234
ENT_92B853,RNA tumour viruses,rna tumour viruses,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_13937
ENT_095454,RNA viruses,rna viruses,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_c4d41c26
ENT_116D69,Ranavirus,ranavirus,Disease,"Depending upon the virus and the age and health of the host, infections result in a variety of clinical signs such as internal organ hemorrhage, skin sloughing and external petechia.",agrovoc,http://aims.fao.org/aos/agrovoc/c_f92c1d1c
ENT_9F49C7,Reovirus,reovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_13809
ENT_A95A05,Rhinovirus,rhinovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6559
ENT_108312,Rhizomania virus,rhizomania virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_37633
ENT_DC80FF,beet necrotic yellow vein furovirus,beet necrotic yellow vein furovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_37633
ENT_4C02FD,Rhyacionia frustrana,rhyacionia frustrana,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_30379
ENT_8915D4,Rift Valley fever virus,rift valley fever virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_16463
ENT_B09F3F,Ross River virus,ross river virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35374
ENT_2514AC,Rotavirus,rotavirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6664
ENT_CD6F97,Rotifera,rotifera,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6666
ENT_68BA90,rotifers,rotifers,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6666
ENT_5810C0,Rottboellia,rottboellia,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6668
ENT_EB4574,Rottboellia cochinchinensis,rottboellia cochinchinensis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35176
ENT_0AE472,Rottboellia exaltata,rottboellia exaltata,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35176
ENT_7D36AB,Rotylenchulus,rotylenchulus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6669
ENT_272A99,Rotylenchulus reniformis,rotylenchulus reniformis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_31058
ENT_4E0036,Rotylenchus,rotylenchus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_31059
ENT_EA9C7E,Rous sarcoma virus,rous sarcoma virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6673
ENT_F6ACCE,Rubella virus,rubella virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_9cfeec42
ENT_CA5BAC,Rubia rotundifolia,rubia rotundifolia,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_24567cd8
ENT_9A4897,Rubivirus,rubivirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_1322659103994
ENT_CA01AF,Sarcoptes scabiei,sarcoptes scabiei,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_30924
ENT_EC2B28,Sarcoptes canis,sarcoptes canis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_30924
ENT_03430D,Sarcoptes suis,sarcoptes suis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_30924
ENT_82C6C7,Saribus rotundifolius,saribus rotundifolius,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_684068de
ENT_1DD7F2,round-leaf fountain palm,round-leaf fountain palm,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_684068de
ENT_9D185C,Sarotherodon,sarotherodon,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_26668
ENT_475ABC,Sarotherodon galilaeus,sarotherodon galilaeus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_43567
ENT_20ACA1,Sarotherodon melanotheron,sarotherodon melanotheron,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_43568
ENT_A795C9,Scabiosa,scabiosa,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27362
ENT_AC9492,Scabiosa caucasica,scabiosa caucasica,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27363
ENT_E1F7E9,Schmallenberg disease,schmallenberg disease,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_52cd47a9
ENT_9D8B37,Sclerotinia,sclerotinia,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6864
ENT_80A4FF,Monilia fructigena,monilia fructigena,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6864
ENT_E114D9,Sclerotinia borealis,sclerotinia borealis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27366
ENT_56A444,Sclerotinia homoeocarpa,sclerotinia homoeocarpa,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27367
ENT_79B6FB,Sclerotinia minor,sclerotinia minor,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27368
ENT_DF7BC6,Sclerotinia sclerotiorum,sclerotinia sclerotiorum,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27369
ENT_92F293,Sclerotinia libertiana,sclerotinia libertiana,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27369
ENT_9AD28D,Whetzelinia sclerotiorum,whetzelinia sclerotiorum,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27369
ENT_453E9F,Sclerotinia trifoliorum,sclerotinia trifoliorum,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27372
ENT_D12BA2,Sclerotiniaceae,sclerotiniaceae,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_313e76f1
ENT_F4999E,Sclerotium (Deuteromycotina),sclerotium (deuteromycotina,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6865
ENT_D63654,Sclerotium,sclerotium,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_6865
ENT_443F39,Sclerotium cepivorum,sclerotium cepivorum,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_26672
ENT_4426A5,Sclerotium oryzae sativae,sclerotium oryzae sativae,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_26673
ENT_68E73F,Scolopax rusticola,scolopax rusticola,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_98b9ad4e
ENT_978F40,Selachimorpha (Pleurotremata),selachimorpha (pleurotremata,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_46129
ENT_1EB1F6,Semliki Forest virus,semliki forest virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35375
ENT_67B822,Sequivirus,sequivirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_8f0d2083
ENT_C84843,Sialodacryoadenitis virus,sialodacryoadenitis virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35639
ENT_E88CE9,Sindbis virus,sindbis virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35372
ENT_750788,Smyrnium rotundifolium,smyrnium rotundifolium,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_0d2fc2cf
ENT_DC298B,Sobemovirus,sobemovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32867
ENT_39DA7A,Sphaerotheca,sphaerotheca,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_7292
ENT_CD6F4B,Sphaerotheca fuliginea,sphaerotheca fuliginea,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_34578
ENT_A77F7B,Sphaerotheca pannosa,sphaerotheca pannosa,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_34579
ENT_E255F4,Spirotrichia,spirotrichia,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_7312
ENT_179451,Sporothrix,sporothrix,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_31612
ENT_0B0A72,Sporotrichum,sporotrichum,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_27613
ENT_B10F0C,Spottobrotula amaculata,spottobrotula amaculata,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_41982
ENT_37A79C,Sprivivirus,sprivivirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_835a523f
ENT_A6AD38,Spumavirus,spumavirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_23152
ENT_CB80BE,Spumavirinae,spumavirinae,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_23152
ENT_D4EC3C,bovine syncytial virus,bovine syncytial virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_23152
ENT_A4BCD8,feline syncytial virus,feline syncytial virus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_23152
ENT_DBAF2B,syncytial viruses,syncytial viruses,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_23152
ENT_B0505B,Stauroteuthis syrtensis,stauroteuthis syrtensis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48696
ENT_16C492,Streptomyces scabies,streptomyces scabies,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35455
ENT_5FFD8C,common scab,common scab,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_35455
ENT_BBB22A,Strongylocentrotidae,strongylocentrotidae,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_49363
ENT_E57499,Strongylocentrotus,strongylocentrotus,Disease,Isscaap group b-75,agrovoc,http://aims.fao.org/aos/agrovoc/c_7459
ENT_23A213,Strongylocentrotus franciscanus,strongylocentrotus franciscanus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_49366
ENT_F0DB7A,Strongylocentrotus intermedius,strongylocentrotus intermedius,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_49365
ENT_5F5368,Stygnobrotula latebricola,stygnobrotula latebricola,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_42016
ENT_13D25C,Suipoxvirus,suipoxvirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_16610
ENT_93AFB8,Tenuivirus,tenuivirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32868
ENT_9F5DBE,Tepovirus,tepovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_da7808f7
ENT_272F7E,Teschen disease,teschen disease,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_24301
ENT_E0B6EC,Tithonia rotundifolia,tithonia rotundifolia,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32259
ENT_4B0819,Tobamovirus,tobamovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32869
ENT_026FA6,Tobravirus,tobravirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32870
ENT_F6F78E,Tombusvirus,tombusvirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32871
ENT_8C8715,Trachyrincus scabrus,trachyrincus scabrus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_41622
ENT_6F2DA7,Triatovirus,triatovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_68e206c7
ENT_748A7E,Tritimovirus,tritimovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_1bd35056
ENT_BA21BA,Trust Territory of Pacific Islands,trust territory of pacific islands,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_7986
ENT_FAB1B0,Pacific Islands (Trust Territory),pacific islands (trust territory,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_7986
ENT_4F45CB,Tungrovirus,tungrovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_04c4635e
ENT_D43E9E,Tymovirus,tymovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_32872
ENT_CCC1A2,Tyzzer disease,tyzzer disease,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_15929
ENT_A0038C,Tzaneen disease,tzaneen disease,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_23813
ENT_D1DDF5,Umbravirus,umbravirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_42be09fe
ENT_9E3F82,Uranoscopus scaber,uranoscopus scaber,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_44383
ENT_AB8249,Urolophus flavomosaicus,urolophus flavomosaicus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38826
ENT_43405A,Uroteuthis bartschi,uroteuthis bartschi,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_48709
ENT_829F8A,Urotrygon aspidura,urotrygon aspidura,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38839
ENT_9A5540,Urotrygon chilensis,urotrygon chilensis,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38840
ENT_6E21A3,Urotrygon microphthalmum,urotrygon microphthalmum,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38841
ENT_AD31B9,Urotrygon munda,urotrygon munda,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38842
ENT_96FE98,Urotrygon nana,urotrygon nana,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38843
ENT_7099F8,Urotrygon reticulata,urotrygon reticulata,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38844
ENT_902509,Urotrygon rogersi,urotrygon rogersi,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38845
ENT_D92B52,Urotrygon simulatrix,urotrygon simulatrix,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_38846
ENT_FB49C5,Verticillium wilt,verticillium wilt,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_c40a9299
ENT_B07D58,Vesiculovirus,vesiculovirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_8200
ENT_8C1C89,Vitis rotundifolia,vitis rotundifolia,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_8282
ENT_14561A,Vitivirus,vitivirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_2eb44446
ENT_BE2A5C,Waikavirus,waikavirus,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_285ef22d
ENT_8D8726,Wesselsbron disease,wesselsbron disease,Disease,,agrovoc,http://aims.fao.org/aos/agrovoc/c_24303
