entity_id,name,canonical,entity_type,context,source,source_url,crop,pathogen,folder_name
PV_0028_V186,SQUASH POWDERY MILDEW,squash powdery mildew,Disease,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,"squash, cucumber, pumpkin",Podosphaera xanthii,
PV_0028_V187,cucurbit powdery mildew,cucurbit powdery mildew,Disease,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,"squash, cucumber, pumpkin",Podosphaera xanthii,
PV_0028_V188,SPM,spm,Disease,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,"squash, cucumber, pumpkin",Podosphaera xanthii,
PV_0028_V189,powdery mildew of squash,powdery mildew of squash,Disease,Fungal disease of squash and cucurbits caused by Podosphaera xanthii. White powdery growth on leaves reduces photosynthesis and fruit quality.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,"squash, cucumber, pumpkin",Podosphaera xanthii,
PV_0029,Rice Blast,rice blast,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0029_V191,Rice Blast,rice blast,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0029_V192,RICE BLAST,rice blast,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0029_V193,blast disease of rice,blast disease of rice,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0029_V194,RB,rb,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0029_V195,rice blast disease,rice blast disease,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0029_V196,Pyricularia blast,pyricularia blast,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0029_V197,neck rot,neck rot,Disease,Fungal disease of rice caused by Magnaporthe oryzae. Most devastating rice disease worldwide. Creates spindle-shaped grey lesions with brown borders. Can destroy entire crops.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Magnaporthe oryzae,
PV_0030,Rice Brown Spot,rice brown spot,Disease,Fungal disease of rice caused by Cochliobolus miyabeanus. Creates brown oval lesions on leaves. Associated with poor soil nutrition.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Cochliobolus miyabeanus,
PV_0030_V199,Rice Brown Spot,rice brown spot,Disease,Fungal disease of rice caused by Cochliobolus miyabeanus. Creates brown oval lesions on leaves. Associated with poor soil nutrition.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Cochliobolus miyabeanus,
PV_0030_V200,RICE BROWN SPOT,rice brown spot,Disease,Fungal disease of rice caused by Cochliobolus miyabeanus. Creates brown oval lesions on leaves. Associated with poor soil nutrition.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Cochliobolus miyabeanus,
PV_0030_V201,brown spot of rice,brown spot of rice,Disease,Fungal disease of rice caused by Cochliobolus miyabeanus. Creates brown oval lesions on leaves. Associated with poor soil nutrition.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Cochliobolus miyabeanus,
PV_0030_V202,Helminthosporium leaf spot,helminthosporium leaf spot,Disease,Fungal disease of rice caused by Cochliobolus miyabeanus. Creates brown oval lesions on leaves. Associated with poor soil nutrition.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Cochliobolus miyabeanus,
PV_0030_V203,RBS,rbs,Disease,Fungal disease of rice caused by Cochliobolus miyabeanus. Creates brown oval lesions on leaves. Associated with poor soil nutrition.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Cochliobolus miyabeanus,
PV_0031,Rice Bacterial Blight,rice bacterial blight,Disease,"Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting and yellowing of leaves, starting from leaf tips.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Xanthomonas oryzae pv. oryzae,
PV_0031_V205,Rice Bacterial Blight,rice bacterial blight,Disease,"Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting and yellowing of leaves, starting from leaf tips.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Xanthomonas oryzae pv. oryzae,
PV_0031_V206,RICE BACTERIAL BLIGHT,rice bacterial blight,Disease,"Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting and yellowing of leaves, starting from leaf tips.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Xanthomonas oryzae pv. oryzae,
PV_0031_V207,bacterial leaf blight of rice,bacterial leaf blight of rice,Disease,"Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting and yellowing of leaves, starting from leaf tips.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Xanthomonas oryzae pv. oryzae,
PV_0031_V208,BLB,blb,Disease,"Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting and yellowing of leaves, starting from leaf tips.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Xanthomonas oryzae pv. oryzae,
PV_0031_V209,rice blight,rice blight,Disease,"Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting and yellowing of leaves, starting from leaf tips.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Xanthomonas oryzae pv. oryzae,
PV_0031_V210,Xoo blight,xoo blight,Disease,"Bacterial disease of rice caused by Xanthomonas oryzae pv. oryzae. One of the most serious rice diseases. Causes wilting and yellowing of leaves, starting from leaf tips.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,rice,Xanthomonas oryzae pv. oryzae,
PV_0032,Wheat Stripe Rust,wheat stripe rust,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0032_V212,Wheat Stripe Rust,wheat stripe rust,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0032_V213,STRIPE RUST,stripe rust,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0032_V214,yellow rust of wheat,yellow rust of wheat,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0032_V215,YR,yr,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0032_V216,stripe rust,stripe rust,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0032_V217,Pst,pst,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0032_V218,wheat yellow rust,wheat yellow rust,Disease,Fungal disease of wheat caused by Puccinia striiformis f. sp. tritici. Produces yellow-orange stripe-like pustules along leaf veins. A major global wheat threat.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia striiformis f. sp. tritici,
PV_0033,Wheat Leaf Rust,wheat leaf rust,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0033_V220,Wheat Leaf Rust,wheat leaf rust,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0033_V221,LEAF RUST,leaf rust,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0033_V222,brown rust of wheat,brown rust of wheat,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0033_V223,LR,lr,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0033_V224,leaf rust,leaf rust,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0033_V225,Pt,pt,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0033_V226,wheat brown rust,wheat brown rust,Disease,Fungal disease of wheat caused by Puccinia triticina. Creates orange-brown circular pustules scattered on leaf surface. The most common wheat rust worldwide.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Puccinia triticina,
PV_0034,Wheat Powdery Mildew,wheat powdery mildew,Disease,"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Blumeria graminis f. sp. tritici,
PV_0034_V228,Wheat Powdery Mildew,wheat powdery mildew,Disease,"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Blumeria graminis f. sp. tritici,
PV_0034_V229,WHEAT POWDERY MILDEW,wheat powdery mildew,Disease,"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Blumeria graminis f. sp. tritici,
PV_0034_V230,powdery mildew of wheat,powdery mildew of wheat,Disease,"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Blumeria graminis f. sp. tritici,
PV_0034_V231,WPM,wpm,Disease,"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Blumeria graminis f. sp. tritici,
PV_0034_V232,cereal powdery mildew,cereal powdery mildew,Disease,"Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthesis. Favoured by cool, humid weather.",plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Blumeria graminis f. sp. tritici,
PV_0035,Wheat Fusarium Head Blight,wheat fusarium head blight,Disease,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Fusarium graminearum,
PV_0035_V234,Wheat Fusarium Head Blight,wheat fusarium head blight,Disease,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Fusarium graminearum,
PV_0035_V235,FHB,fhb,Disease,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Fusarium graminearum,
PV_0035_V236,head scab,head scab,Disease,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Fusarium graminearum,
PV_0035_V237,Fusarium scab,fusarium scab,Disease,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Fusarium graminearum,
PV_0035_V238,scab of wheat,scab of wheat,Disease,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Fusarium graminearum,
PV_0035_V239,head blight,head blight,Disease,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain with mycotoxins (deoxynivalenol).,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,wheat,Fusarium graminearum,
PV_0036,Soybean Rust,soybean rust,Disease,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Phakopsora pachyrhizi,
PV_0036_V241,Soybean Rust,soybean rust,Disease,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Phakopsora pachyrhizi,
PV_0036_V242,SOYBEAN RUST,soybean rust,Disease,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Phakopsora pachyrhizi,
PV_0036_V243,Asian soybean rust,asian soybean rust,Disease,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Phakopsora pachyrhizi,
PV_0036_V244,ASR,asr,Disease,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Phakopsora pachyrhizi,
PV_0036_V245,soya rust,soya rust,Disease,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Phakopsora pachyrhizi,
PV_0036_V246,SBR,sbr,Disease,Fungal disease of soybean caused by Phakopsora pachyrhizi. Spreads rapidly in warm humid conditions causing defoliation and yield loss up to 80%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Phakopsora pachyrhizi,
PV_0037,Soybean Sudden Death Syndrome,soybean sudden death syndrome,Disease,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Fusarium virguliforme,
PV_0037_V248,Sudden Death Syndrome,sudden death syndrome,Disease,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Fusarium virguliforme,
PV_0037_V249,SDS,sds,Disease,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Fusarium virguliforme,
PV_0037_V250,soybean SDS,soybean sds,Disease,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Fusarium virguliforme,
PV_0037_V251,Fusarium sudden death,fusarium sudden death,Disease,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Fusarium virguliforme,
PV_0037_V252,soybean sudden death,soybean sudden death,Disease,Fungal disease caused by Fusarium virguliforme. Infects roots early in season but foliar symptoms appear at reproductive stage: interveinal chlorosis and necrosis.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,soybean,Fusarium virguliforme,
PV_0038,Banana Fusarium Wilt,banana fusarium wilt,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0038_V254,Banana Fusarium Wilt,banana fusarium wilt,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0038_V255,Panama disease,panama disease,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0038_V256,BANANA WILT,banana wilt,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0038_V257,Fusarium wilt of banana,fusarium wilt of banana,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0038_V258,Foc,foc,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0038_V259,TR4,tr4,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0038_V260,banana panama disease,banana panama disease,Disease,Fungal disease of banana caused by Fusarium oxysporum f. sp. cubense. Also called Panama disease. Blocks water transport causing yellowing and wilting. Threatens global banana supply.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Fusarium oxysporum f. sp. cubense,
PV_0039,Banana Black Sigatoka,banana black sigatoka,Disease,Fungal disease of banana caused by Mycosphaerella fijiensis. Creates dark streaks on leaves progressing to large black necrotic lesions. Reduces yield by up to 50%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Mycosphaerella fijiensis,
PV_0039_V262,Black Sigatoka,black sigatoka,Disease,Fungal disease of banana caused by Mycosphaerella fijiensis. Creates dark streaks on leaves progressing to large black necrotic lesions. Reduces yield by up to 50%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Mycosphaerella fijiensis,
PV_0039_V263,BLACK SIGATOKA,black sigatoka,Disease,Fungal disease of banana caused by Mycosphaerella fijiensis. Creates dark streaks on leaves progressing to large black necrotic lesions. Reduces yield by up to 50%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Mycosphaerella fijiensis,
PV_0039_V264,black leaf streak disease,black leaf streak disease,Disease,Fungal disease of banana caused by Mycosphaerella fijiensis. Creates dark streaks on leaves progressing to large black necrotic lesions. Reduces yield by up to 50%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Mycosphaerella fijiensis,
PV_0039_V265,BLSD,blsd,Disease,Fungal disease of banana caused by Mycosphaerella fijiensis. Creates dark streaks on leaves progressing to large black necrotic lesions. Reduces yield by up to 50%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Mycosphaerella fijiensis,
PV_0039_V266,Sigatoka disease,sigatoka disease,Disease,Fungal disease of banana caused by Mycosphaerella fijiensis. Creates dark streaks on leaves progressing to large black necrotic lesions. Reduces yield by up to 50%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Mycosphaerella fijiensis,
PV_0039_V267,Mycosphaerella leaf spot,mycosphaerella leaf spot,Disease,Fungal disease of banana caused by Mycosphaerella fijiensis. Creates dark streaks on leaves progressing to large black necrotic lesions. Reduces yield by up to 50%.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,banana,Mycosphaerella fijiensis,
PV_0040,Coffee Leaf Rust,coffee leaf rust,Disease,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historically devastating — destroyed Sri Lanka's coffee industry in the 1870s.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,coffee,Hemileia vastatrix,
PV_0040_V269,Coffee Leaf Rust,coffee leaf rust,Disease,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historically devastating — destroyed Sri Lanka's coffee industry in the 1870s.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,coffee,Hemileia vastatrix,
PV_0040_V270,COFFEE RUST,coffee rust,Disease,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historically devastating — destroyed Sri Lanka's coffee industry in the 1870s.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,coffee,Hemileia vastatrix,
PV_0040_V271,coffee rust,coffee rust,Disease,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historically devastating — destroyed Sri Lanka's coffee industry in the 1870s.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,coffee,Hemileia vastatrix,
PV_0040_V272,CLR,clr,Disease,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historically devastating — destroyed Sri Lanka's coffee industry in the 1870s.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,coffee,Hemileia vastatrix,
PV_0040_V273,Hemileia rust,hemileia rust,Disease,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historically devastating — destroyed Sri Lanka's coffee industry in the 1870s.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,coffee,Hemileia vastatrix,
PV_0040_V274,roya del cafeto,roya del cafeto,Disease,Fungal disease of coffee caused by Hemileia vastatrix. Orange-yellow powdery pustules on lower leaf surface. Historically devastating — destroyed Sri Lanka's coffee industry in the 1870s.,plantvillage,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,coffee,Hemileia vastatrix,
