pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note
PV_POS_0362,POTATO LATE BLIGHT,Phytophthora blight of potato,potato late blight,phytophthora blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0363,POTATO LATE BLIGHT,potato blight,potato late blight,potato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0364,PLB,Phytophthora blight of potato,plb,phytophthora blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0365,PLB,potato blight,plb,potato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0366,Phytophthora blight of potato,potato blight,phytophthora blight of potato,potato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato late blight'
PV_POS_0367,Potato Early Blight,Potato Early Blight,potato early blight,potato early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0368,Potato Early Blight,POTATO EARLY BLIGHT,potato early blight,potato early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0369,Potato Early Blight,PEB,potato early blight,peb,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0370,Potato Early Blight,Alternaria blight of potato,potato early blight,alternaria blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0371,Potato Early Blight,early blight of potato,potato early blight,early blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0372,Potato Early Blight,POTATO EARLY BLIGHT,potato early blight,potato early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0373,Potato Early Blight,PEB,potato early blight,peb,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0374,Potato Early Blight,Alternaria blight of potato,potato early blight,alternaria blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0375,Potato Early Blight,early blight of potato,potato early blight,early blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0376,POTATO EARLY BLIGHT,PEB,potato early blight,peb,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0377,POTATO EARLY BLIGHT,Alternaria blight of potato,potato early blight,alternaria blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0378,POTATO EARLY BLIGHT,early blight of potato,potato early blight,early blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0379,PEB,Alternaria blight of potato,peb,alternaria blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0380,PEB,early blight of potato,peb,early blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0381,Alternaria blight of potato,early blight of potato,alternaria blight of potato,early blight of potato,Disease,1,plantvillage_reference,1.0,Both refer to: 'potato early blight'
PV_POS_0382,Grape Black Rot,Grape Black Rot,grape black rot,grape black rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0383,Grape Black Rot,GRAPE BLACK ROT,grape black rot,grape black rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0384,Grape Black Rot,Black Rot of Grape,grape black rot,black rot of grape,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0385,Grape Black Rot,GBR,grape black rot,gbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0386,Grape Black Rot,grape rot,grape black rot,grape rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0387,Grape Black Rot,Guignardia rot,grape black rot,guignardia rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0388,Grape Black Rot,GRAPE BLACK ROT,grape black rot,grape black rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0389,Grape Black Rot,Black Rot of Grape,grape black rot,black rot of grape,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0390,Grape Black Rot,GBR,grape black rot,gbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0391,Grape Black Rot,grape rot,grape black rot,grape rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0392,Grape Black Rot,Guignardia rot,grape black rot,guignardia rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0393,GRAPE BLACK ROT,Black Rot of Grape,grape black rot,black rot of grape,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0394,GRAPE BLACK ROT,GBR,grape black rot,gbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0395,GRAPE BLACK ROT,grape rot,grape black rot,grape rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0396,GRAPE BLACK ROT,Guignardia rot,grape black rot,guignardia rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0397,Black Rot of Grape,GBR,black rot of grape,gbr,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0398,Black Rot of Grape,grape rot,black rot of grape,grape rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0399,Black Rot of Grape,Guignardia rot,black rot of grape,guignardia rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0400,GBR,grape rot,gbr,grape rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0401,GBR,Guignardia rot,gbr,guignardia rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0402,grape rot,Guignardia rot,grape rot,guignardia rot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape black rot'
PV_POS_0403,Grape Esca (Black Measles),Grape Esca,grape esca (black measles),grape esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0404,Grape Esca (Black Measles),Black Measles,grape esca (black measles),black measles,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0405,Grape Esca (Black Measles),ESCA,grape esca (black measles),esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0406,Grape Esca (Black Measles),grape black measles,grape esca (black measles),grape black measles,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0407,Grape Esca (Black Measles),esca disease,grape esca (black measles),esca disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0408,Grape Esca (Black Measles),grapevine esca,grape esca (black measles),grapevine esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0409,Grape Esca,Black Measles,grape esca,black measles,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0410,Grape Esca,ESCA,grape esca,esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0411,Grape Esca,grape black measles,grape esca,grape black measles,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0412,Grape Esca,esca disease,grape esca,esca disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0413,Grape Esca,grapevine esca,grape esca,grapevine esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0414,Black Measles,ESCA,black measles,esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0415,Black Measles,grape black measles,black measles,grape black measles,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0416,Black Measles,esca disease,black measles,esca disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0417,Black Measles,grapevine esca,black measles,grapevine esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0418,ESCA,grape black measles,esca,grape black measles,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0419,ESCA,esca disease,esca,esca disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0420,ESCA,grapevine esca,esca,grapevine esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0421,grape black measles,esca disease,grape black measles,esca disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0422,grape black measles,grapevine esca,grape black measles,grapevine esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0423,esca disease,grapevine esca,esca disease,grapevine esca,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape esca (black measles)'
PV_POS_0424,Grape Leaf Blight,Grape Leaf Blight,grape leaf blight,grape leaf blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0425,Grape Leaf Blight,GRAPE LEAF BLIGHT,grape leaf blight,grape leaf blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0426,Grape Leaf Blight,Isariopsis leaf spot,grape leaf blight,isariopsis leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0427,Grape Leaf Blight,grape leaf spot,grape leaf blight,grape leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0428,Grape Leaf Blight,GLB,grape leaf blight,glb,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0429,Grape Leaf Blight,GRAPE LEAF BLIGHT,grape leaf blight,grape leaf blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0430,Grape Leaf Blight,Isariopsis leaf spot,grape leaf blight,isariopsis leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0431,Grape Leaf Blight,grape leaf spot,grape leaf blight,grape leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0432,Grape Leaf Blight,GLB,grape leaf blight,glb,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0433,GRAPE LEAF BLIGHT,Isariopsis leaf spot,grape leaf blight,isariopsis leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0434,GRAPE LEAF BLIGHT,grape leaf spot,grape leaf blight,grape leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0435,GRAPE LEAF BLIGHT,GLB,grape leaf blight,glb,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0436,Isariopsis leaf spot,grape leaf spot,isariopsis leaf spot,grape leaf spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0437,Isariopsis leaf spot,GLB,isariopsis leaf spot,glb,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0438,grape leaf spot,GLB,grape leaf spot,glb,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape leaf blight'
PV_POS_0439,Grape Powdery Mildew,Grape Powdery Mildew,grape powdery mildew,grape powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0440,Grape Powdery Mildew,POWDERY MILDEW,grape powdery mildew,powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0441,Grape Powdery Mildew,powdery mildew of grape,grape powdery mildew,powdery mildew of grape,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0442,Grape Powdery Mildew,oidium,grape powdery mildew,oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0443,Grape Powdery Mildew,grape oidium,grape powdery mildew,grape oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0444,Grape Powdery Mildew,GPM,grape powdery mildew,gpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0445,Grape Powdery Mildew,POWDERY MILDEW,grape powdery mildew,powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0446,Grape Powdery Mildew,powdery mildew of grape,grape powdery mildew,powdery mildew of grape,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0447,Grape Powdery Mildew,oidium,grape powdery mildew,oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0448,Grape Powdery Mildew,grape oidium,grape powdery mildew,grape oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0449,Grape Powdery Mildew,GPM,grape powdery mildew,gpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0450,POWDERY MILDEW,powdery mildew of grape,powdery mildew,powdery mildew of grape,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0451,POWDERY MILDEW,oidium,powdery mildew,oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0452,POWDERY MILDEW,grape oidium,powdery mildew,grape oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0453,POWDERY MILDEW,GPM,powdery mildew,gpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0454,powdery mildew of grape,oidium,powdery mildew of grape,oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0455,powdery mildew of grape,grape oidium,powdery mildew of grape,grape oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0456,powdery mildew of grape,GPM,powdery mildew of grape,gpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0457,oidium,grape oidium,oidium,grape oidium,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0458,oidium,GPM,oidium,gpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0459,grape oidium,GPM,grape oidium,gpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'grape powdery mildew'
PV_POS_0460,Citrus Greening,Citrus Greening,citrus greening,citrus greening,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0461,Citrus Greening,CITRUS GREENING,citrus greening,citrus greening,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0462,Citrus Greening,Huanglongbing,citrus greening,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0463,Citrus Greening,HLB,citrus greening,hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0464,Citrus Greening,yellow dragon disease,citrus greening,yellow dragon disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0465,Citrus Greening,citrus HLB,citrus greening,citrus hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0466,Citrus Greening,CITRUS GREENING,citrus greening,citrus greening,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0467,Citrus Greening,Huanglongbing,citrus greening,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0468,Citrus Greening,HLB,citrus greening,hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0469,Citrus Greening,yellow dragon disease,citrus greening,yellow dragon disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0470,Citrus Greening,citrus HLB,citrus greening,citrus hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0471,CITRUS GREENING,Huanglongbing,citrus greening,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0472,CITRUS GREENING,HLB,citrus greening,hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0473,CITRUS GREENING,yellow dragon disease,citrus greening,yellow dragon disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0474,CITRUS GREENING,citrus HLB,citrus greening,citrus hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0475,Huanglongbing,HLB,huanglongbing,hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0476,Huanglongbing,yellow dragon disease,huanglongbing,yellow dragon disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0477,Huanglongbing,citrus HLB,huanglongbing,citrus hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0478,HLB,yellow dragon disease,hlb,yellow dragon disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0479,HLB,citrus HLB,hlb,citrus hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0480,yellow dragon disease,citrus HLB,yellow dragon disease,citrus hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus greening'
PV_POS_0481,Citrus Haunglongbing,Huanglongbing,citrus haunglongbing,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0482,Citrus Haunglongbing,HLB,citrus haunglongbing,hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0483,Citrus Haunglongbing,haunglongbing,citrus haunglongbing,haunglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0484,Citrus Haunglongbing,HUANGLONGBING,citrus haunglongbing,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0485,Citrus Haunglongbing,yellow shoot disease,citrus haunglongbing,yellow shoot disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0486,Huanglongbing,HLB,huanglongbing,hlb,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0487,Huanglongbing,haunglongbing,huanglongbing,haunglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0488,Huanglongbing,HUANGLONGBING,huanglongbing,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0489,Huanglongbing,yellow shoot disease,huanglongbing,yellow shoot disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0490,HLB,haunglongbing,hlb,haunglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0491,HLB,HUANGLONGBING,hlb,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0492,HLB,yellow shoot disease,hlb,yellow shoot disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0493,haunglongbing,HUANGLONGBING,haunglongbing,huanglongbing,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0494,haunglongbing,yellow shoot disease,haunglongbing,yellow shoot disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0495,HUANGLONGBING,yellow shoot disease,huanglongbing,yellow shoot disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'citrus haunglongbing'
PV_POS_0496,Strawberry Leaf Scorch,Strawberry Leaf Scorch,strawberry leaf scorch,strawberry leaf scorch,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0497,Strawberry Leaf Scorch,STRAWBERRY LEAF SCORCH,strawberry leaf scorch,strawberry leaf scorch,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0498,Strawberry Leaf Scorch,leaf scorch of strawberry,strawberry leaf scorch,leaf scorch of strawberry,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0499,Strawberry Leaf Scorch,strawberry scorch,strawberry leaf scorch,strawberry scorch,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0500,Strawberry Leaf Scorch,SLS,strawberry leaf scorch,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0501,Strawberry Leaf Scorch,STRAWBERRY LEAF SCORCH,strawberry leaf scorch,strawberry leaf scorch,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0502,Strawberry Leaf Scorch,leaf scorch of strawberry,strawberry leaf scorch,leaf scorch of strawberry,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0503,Strawberry Leaf Scorch,strawberry scorch,strawberry leaf scorch,strawberry scorch,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0504,Strawberry Leaf Scorch,SLS,strawberry leaf scorch,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0505,STRAWBERRY LEAF SCORCH,leaf scorch of strawberry,strawberry leaf scorch,leaf scorch of strawberry,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0506,STRAWBERRY LEAF SCORCH,strawberry scorch,strawberry leaf scorch,strawberry scorch,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0507,STRAWBERRY LEAF SCORCH,SLS,strawberry leaf scorch,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0508,leaf scorch of strawberry,strawberry scorch,leaf scorch of strawberry,strawberry scorch,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0509,leaf scorch of strawberry,SLS,leaf scorch of strawberry,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0510,strawberry scorch,SLS,strawberry scorch,sls,Disease,1,plantvillage_reference,1.0,Both refer to: 'strawberry leaf scorch'
PV_POS_0511,Peach Bacterial Spot,Peach Bacterial Spot,peach bacterial spot,peach bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0512,Peach Bacterial Spot,PEACH BACTERIAL SPOT,peach bacterial spot,peach bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0513,Peach Bacterial Spot,bacterial spot of peach,peach bacterial spot,bacterial spot of peach,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0514,Peach Bacterial Spot,PBS,peach bacterial spot,pbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0515,Peach Bacterial Spot,Xanthomonas peach spot,peach bacterial spot,xanthomonas peach spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0516,Peach Bacterial Spot,PEACH BACTERIAL SPOT,peach bacterial spot,peach bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0517,Peach Bacterial Spot,bacterial spot of peach,peach bacterial spot,bacterial spot of peach,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0518,Peach Bacterial Spot,PBS,peach bacterial spot,pbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0519,Peach Bacterial Spot,Xanthomonas peach spot,peach bacterial spot,xanthomonas peach spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0520,PEACH BACTERIAL SPOT,bacterial spot of peach,peach bacterial spot,bacterial spot of peach,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0521,PEACH BACTERIAL SPOT,PBS,peach bacterial spot,pbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0522,PEACH BACTERIAL SPOT,Xanthomonas peach spot,peach bacterial spot,xanthomonas peach spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0523,bacterial spot of peach,PBS,bacterial spot of peach,pbs,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0524,bacterial spot of peach,Xanthomonas peach spot,bacterial spot of peach,xanthomonas peach spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0525,PBS,Xanthomonas peach spot,pbs,xanthomonas peach spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'peach bacterial spot'
PV_POS_0526,Pepper Bacterial Spot,Pepper Bacterial Spot,pepper bacterial spot,pepper bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0527,Pepper Bacterial Spot,PEPPER BACTERIAL SPOT,pepper bacterial spot,pepper bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0528,Pepper Bacterial Spot,bacterial spot of pepper,pepper bacterial spot,bacterial spot of pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0529,Pepper Bacterial Spot,PBS pepper,pepper bacterial spot,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0530,Pepper Bacterial Spot,PEPPER BACTERIAL SPOT,pepper bacterial spot,pepper bacterial spot,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0531,Pepper Bacterial Spot,bacterial spot of pepper,pepper bacterial spot,bacterial spot of pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0532,Pepper Bacterial Spot,PBS pepper,pepper bacterial spot,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0533,PEPPER BACTERIAL SPOT,bacterial spot of pepper,pepper bacterial spot,bacterial spot of pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0534,PEPPER BACTERIAL SPOT,PBS pepper,pepper bacterial spot,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0535,bacterial spot of pepper,PBS pepper,bacterial spot of pepper,pbs pepper,Disease,1,plantvillage_reference,1.0,Both refer to: 'pepper bacterial spot'
PV_POS_0536,Cherry Powdery Mildew,Cherry Powdery Mildew,cherry powdery mildew,cherry powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0537,Cherry Powdery Mildew,CHERRY POWDERY MILDEW,cherry powdery mildew,cherry powdery mildew,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0538,Cherry Powdery Mildew,powdery mildew of cherry,cherry powdery mildew,powdery mildew of cherry,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
PV_POS_0539,Cherry Powdery Mildew,CPM,cherry powdery mildew,cpm,Disease,1,plantvillage_reference,1.0,Both refer to: 'cherry powdery mildew'
